-0.06239889934659004;4350
-0.0861390009522438;1110
-0.0929730013013;3694
-0.12295600026845932;2558
-0.129166666667;2551
-0.14835;2494
-0.15071099996566772;3081
-0.182278;4652
-0.21699999272823334;6798
-0.2482219934463501;2555
-0.34886899590492;3079
-0.35280799865722656;3085
-0.3644140064716339;6419
-0.3773530125617981;1095
-0.3786;5976
-0.4169999957084656;6218
-0.45375800132751465;2535
-0.4628860056400299;2533
-0.4635080099105835;6214
-0.47918900847435;3681
-0.484530985355;3693
-0.5313500165939331;862
-0.547458;3829
-0.57327;6212
-0.5833;5080
-0.6000000238418579;6216
-0.6397219896316528;5638
-0.6652140021324158;940
-0.6933419704437256;4774
-0.6994310021400452;5483
-0.7043889760971069;941
-0.7117390036582947;943
-0.7761110067367554;6234
-0.786916971206665;3076
-0.7879530191421509;1115
-0.8749889731409999;6257
-0.889838993549;2453
-0.8918330073356628;3058
-0.894;3059
-0.9068329930310001;2541
-0.9102060198783875;4646
-0.9185420274734497;3049
-0.940325021744;6580
-0.942628026009;6086
-0.9460780024528503;2546
-0.981292;5502
-0.9867669939994812;2557
-0.9894000291824341;2550
-1.0389200448989868;3054
-1.0416500568389893;2549
-1.048109;6781
-1.100000023841858;6210
-1.1278;6591
-1.1846100091934;4301
-1.190019965171814;3042
-1.2120699882507324;2531
-1.2244700193405151;1897
-1.226111;6494
-1.26827001572;3691
-1.2772699594499999;1117
-1.31444001198;5634
-1.31923997402;3814
-1.321720004081726;1116
-1.32861;4653
-1.332;4358
-1.3547199964523315;5633
-1.3792500495900002;2395
-1.406111;5519
-1.4141600132;2441
-1.41674995422;3051
-1.434999942779541;4316
-1.4744399785995483;5639
-1.489599943161;2486
-1.503;4361
-1.5052399635299998;6235
-1.5219999551773071;6215
-1.5747300386428833;944
-1.5829999446868896;5813
-1.6365300416946411;5482
-1.6380200386047363;3082
-1.6534299850463867;2552
-1.6561599969863892;947
-1.6708099842071533;1011
-1.6771999597549438;1132
-1.7043800354003906;2540
-1.7062699794769287;2532
-1.7140799760818481;5977
-1.816640019416809;3080
-1.845139980316162;4302
-1.947219967842102;4314
-1.9686299562499998;1133
-10.050000190734863;4844
-10.1096;968
-10.149999618499999;4829
-10.171600341796875;3689
-10.20829963684082;4922
-10.216699600219727;6561
-10.225000381500001;4872
-10.250278;6782
-10.291500091600001;3948
-10.305832862854004;6783
-10.3114995956;4102
-10.339099884033203;1150
-10.376700401306152;4492
-10.449700355500001;4089
-10.450599670410156;3143
-10.4647216796875;5486
-10.586400032;4862
-10.634400367736816;5969
-10.682999610900879;6564
-10.689200401299999;4112
-10.719400405883789;2472
-10.72029972076416;4090
-10.722000122070312;932
-10.7291002274;2637
-10.765899658203125;1014
-10.786399841308594;2429
-10.820599556;4657
-10.847994;5645
-10.870800018299999;4672
-10.9508;3111
-10.984000206;2392
-11.040399551400002;2620
-11.10766315460205;4658
-11.128600120544434;2659
-11.167900085449219;6921
-11.2966;6786
-11.361800193786621;956
-11.40250015258789;6710
-11.411600112915039;2638
-11.41944408416748;6784
-11.422800064086914;7148
-11.444700241088867;992
-11.496;6523
-11.5337;890
-11.533900260925293;4094
-11.5913000107;1013
-11.632399559020996;5962
-11.672900199890137;955
-11.710800170899999;4281
-11.73960018157959;5480
-11.768099784851074;936
-11.769200325012207;5610
-11.7831001282;2649
-11.885000228881836;5479
-11.92870044708252;2655
-11;4659
-12.019399642899998;4855
-12.0219;2647
-12.0560998917;4886
-12.078900337219238;5485
-12.083000183105469;6422
-12.0944004059;4885
-12.131699562072754;892
-12.16069984436;2652
-12.1883001328;4905
-12.198332786560059;6788
-12.269399642899998;4906
-12.298100471496582;891
-12.34939956665039;901
-12.356399536132812;4913
-12.371199607849121;927
-12.404600143433;926
-12.41469955444336;3762
-12.4792;4297
-12.4822998047;4637
-12.482500076293945;4506
-12.498900413513184;4874
-12.572799682617;883
-12.609000206;923
-12.6135997772;2664
-12.658300399780273;5796
-12.6786003113;3123
-12.694399833679;2500
-12.7869;4876
-12.804699897766113;893
-12.808899879455566;925
-12.900500297546387;889
-12.903300285339355;5795
-12.9086112976;2485
-12.991762161254883;960
-12.998100280762;888
-13.014599800109863;990
-13.154800415039062;2644
-13.188400268554688;904
-13.225099563598633;957
-13.2383003235;1898
-13.258899688720703;886
-13.2621002197;2450
-13.27400016784668;952
-13.296500205993652;5674
-13.3121004105;908
-13.314443588256836;5490
-13.3280000687;4522
-13.354067;4827
-13.375800132751465;912
-13.389444351196289;6312
-13.484816;914
-13.535699844400002;2667
-13.5491;5487
-13.558300018310547;4279
-13.574443817138672;6790
-13.645705;4291
-13.6660003662;4520
-13.706399917602539;2645
-13.742300033569336;4514
-13.74489974975586;2661
-13.761133;4850
-13.762200355500001;2625
-13.7894001007;991
-13.829999923706055;1899
-13.848699569699999;4001
-13.8516998291;4521
-13.975000381500001;4860
-14.208200454711914;5504
-14.2172;5649
-14.218099594099998;4533
-14.25;6709
-14.278599739074707;911
-14.304400444030762;4660
-14.306900024414062;4306
-14.3114004135;4513
-14.3310003281;1900
-14.376899719238281;5503
-14.428099632263184;4516
-14.436800003051758;1908
-14.45580005645752;1916
-14.482999801635742;6922
-14.488200187683105;958
-14.521100044250488;5186
-14.62969970703125;906
-14.651700019836426;903
-14.657600402832031;930
-14.661999702500001;6789
-14.673273;5612
-14.70460033416748;964
-14.709500312805176;1913
-14.722800254821777;7144
-14.734814;6265
-14.809499740600586;1912
-14.815999984741;2437
-14.815;6317
-14.8186998367;2628
-14.854000091600001;4667
-14.859199523925781;4661
-14.8627996445;4640
-14.8681001663208;1915
-14.881699562099998;4540
-14.896451;4909
-14.898799896240234;913
-14.924699783325195;935
-14.954299926757812;1919
-14.9942;6791
-14.99940013885498;905
-15.0331001282;953
-15.105600357055664;959
-15.119600296020508;1905
-15.248299598693848;1914
-15.254500389099121;887
-15.261199951171875;4300
-15.3066997528;4525
-15.3308000565;885
-15.355199813799999;5978
-15.411999702500001;5109
-15.4138002396;6920
-15.436699867248535;910
-15.444700241088867;4847
-15.467100143432617;2650
-15.4708003998;4526
-15.472000122099999;4534
-15.485600471496582;4871
-15.505000114399998;4535
-15.51140022277832;6095
-15.5707998276;7183
-15.573599815368652;4515
-15.584286474099999;4290
-15.602700233459473;962
-15.6528997421;2417
-15.663299560546875;1910
-15.6668417421;907
-15.679100036621094;988
-15.732000350952148;6766
-15.767000198364258;6645
-15.7781000137;3137
-15.819899559020996;1904
-15.8330494086;4295
-15.861300468400001;2403
-15.865599632299999;4531
-15.86916732788086;2400
-15.977337651900001;4510
-15;4530
-16.04360008239746;6787
-16.054100036621094;1907
-16.0722693402;4293
-16.075300216674805;6674
-16.079700469970703;4532
-16.1016904207;4292
-16.104799270629883;963
-16.1191;5232
-16.16390037536621;902
-16.191099166870117;6334
-16.2292;6325
-16.264999389648438;4524
-16.3297;4537
-16.3411006927;2658
-16.402124404907227;4921
-16.42650032043457;1923
-16.438600540161133;3946
-16.438999176;4527
-16.4424991608;4887
-16.444400787353516;1918
-16.45400047302246;4528
-16.466699600219727;4503
-16.4864;4539
-16.5132999420166;2621
-16.519800186157227;981
-16.583900451660156;1911
-16.584199905400002;4529
-16.586;5494
-16.631999969482422;2430
-16.6369;4826
-16.662500381469727;4894
-16.68720054626465;1920
-16.6905994415;4504
-16.706899642899998;2455
-16.7229;1924
-16.744530296500002;909
-16.755399703979492;938
-16.796100616500002;4538
-16.8027992249;4507
-16.8169994354;6416
-16.885799408;3115
-16.8910999298;4536
-16.966;6809
-16.990018844604492;2619
-17.0132999420166;6401
-17.0435009003;4299
-17.06920051574707;7143
-17.0902996063;4523
-17.093900680541992;898
-17.179000854492188;2642
-17.242599487304688;6764
-17.2616996765;6638
-17.268999099731445;4511
-17.3458003998;4505
-17.35260009765625;1903
-17.3700008392334;5608
-17.421100616455078;2618
-17.431900024414062;4869
-17.431900024414062;982
-17.45669937133789;4870
-17.47610092163086;4287
-17.489999771118164;1921
-17.545299530029297;5168
-17.5536994934;3828
-17.55940055847168;6267
-17.5813999176;6599
-17.634399414100002;5117
-17.644800186157227;2630
-17.652299880981;2415
-17.6730995178;4499
-17.68409;4899
-17.69499969482422;2651
-17.699300765991;1925
-17.700000762939453;6266
-17.7110996246;3847
-17.725299835205;3949
-17.7432994843;4496
-17.748600006103516;4835
-17.75160026550293;977
-17.755399703979492;1892
-17.7779006958;4497
-17.7953776085;4289
-17.8115997314;3973
-17.821800231933594;884
-17.83289909362793;857
-17.8347225189209;5497
-17.850083459;4286
